8		23		0.480000
8		24		0.400000
8		25		0.620000
8		26		0.320000
8		27		0.400000
8		28		0.420000
8		29		0.260000
8		30		0.360000
8		31		0.200000
8		32		0.160000
8		33		0.180000
8		34		0.000000
8		35		0.020000
8		36		0.040000
8		37		0.000000
8		38		0.000000
8		39		0.000000
8		40		0.000000
8		41		0.000000
8		42		0.000000
8		43		0.000000
8		44		0.000000
8		45		0.000000
8		46		0.000000
8		47		0.000000
8		48		0.000000
8		49		0.000000
8		50		0.000000
10		1		0.000000
10		2		0.020000
10		3		0.000000
10		4		0.020000
10		5		0.040000
10		6		0.160000
10		7		0.260000
10		8		0.160000
10		9		0.300000
10		10		0.300000
10		11		0.420000
10		12		0.580000
10		13		0.460000
10		14		0.540000
10		15		0.640000
10		16		0.800000
10		17		0.640000
10		18		0.340000
10		19		0.680000
10		20		0.780000
10		21		0.540000
10		22		0.620000
10		23		0.380000
10		24		0.360000
10		25		0.180000
10		26		0.200000
10		27		0.160000
10		28		0.060000
10		29		0.120000
10		30		0.100000
10		31		0.060000
10		32		0.040000
10		33		0.020000
10		34		0.000000
10		35		0.000000
10		36		0.000000
10		37		0.020000
10		38		0.000000
10		39		0.000000
10		40		0.000000
10		41		0.000000
10		42		0.000000
10		43		0.000000
10		44		0.000000
10		45		0.000000
10		46		0.000000
10		47		0.000000
10		48		0.000000
10		49		0.000000
10		50		0.000000
12		1		0.320000
12		2		0.360000
12		3		0.180000
12		4		0.180000
12		5		0.200000
12		6		0.320000
12		7		0.280000
12		8		0.380000
12		9		0.360000
12		10		0.640000
12		11		0.920000
12		12		0.920000
12		13		0.620000
12		14		0.940000
12		15		0.780000
12		16		0.920000
12		17		0.620000
12		18		0.680000
12		19		0.460000
12		20		0.440000
12		21		0.400000
12		22		0.480000
12		23		0.160000
12		24		0.180000
12		25		0.080000
12		26		0.040000
12		27		0.080000
12		28		0.020000
12		29		0.040000
12		30		0.000000
12		31		0.000000
12		32		0.000000
12		33		0.000000
12		34		0.000000
12		35		0.000000
12		36		0.000000
12		37		0.000000
12		38		0.000000
12		39		0.000000
12		40		0.000000
12		41		0.000000
12		42		0.000000
12		43		0.000000
12		44		0.000000
12		45		0.000000
12		46		0.000000
12		47		0.000000
12		48		0.000000
12		49		0.000000
12		50		0.000000
14		1		0.300000
14		2		0.280000
14		3		0.260000
14		4		0.400000
14		5		0.540000
14		6		0.460000
14		7		0.860000
14		8		1.000000
14		9		0.940000
14		10		1.240000
14		11		1.180000
14		12		1.320000
14		13		0.860000
14		14		0.840000
14		15		0.680000
14		16		0.680000
14		17		0.560000
14		18		0.440000
14		19		0.420000
14		20		0.180000
14		21		0.180000
14		22		0.180000
14		23		0.060000
14		24		0.060000
14		25		0.020000
14		26		0.020000
14		27		0.020000
14		28		0.020000
14		29		0.000000
14		30		0.000000
14		31		0.000000
14		32		0.000000
14		33		0.000000
14		34		0.000000
14		35		0.000000
14		36		0.000000
14		37		0.000000
14		38		0.000000
14		39		0.000000
14		40		0.000000
14		41		0.000000
14		42		0.000000
14		43		0.000000
14		44		0.000000
14		45		0.000000
14		46		0.000000
14		47		0.000000
14		48		0.000000
14		49		0.000000
14		50		0.000000
16		1		0.640000
16		2		0.440000
16		3		0.620000
16		4		0.740000
16		5		0.680000
16		6		1.120000
16		7		1.020000
16		8		0.980000
16		9		1.100000
16		10		1.020000
16		11		0.200000
16		12		1.020000
16		13		0.600000
16		14		0.580000
16		15		0.100000
16		16		0.500000
16		17		0.260000
16		18		0.020000
16		19		0.040000
16		20		0.180000
16		21		0.060000
16		22		0.000000
16		23		0.000000
16		24		0.000000
16		25		0.000000
16		26		0.000000
16		27		0.000000
16		28		0.000000
16		29		0.000000
16		30		0.000000
16		31		0.000000
16		32		0.000000
16		33		0.000000
16		34		0.000000
16		35		0.000000
16		36		0.000000
16		37		0.000000
16		38		0.000000
16		39		0.000000
16		40		0.000000
16		41		0.000000
16		42		0.000000
16		43		0.000000
16		44		0.000000
16		45		0.000000
16		46		0.000000
16		47		0.000000
16		48		0.000000
16		49		0.000000
16		50		0.000000
18		1		1.440000
18		2		1.200000
18		3		1.280000
18		4		0.980000
18		5		0.760000
18		6		1.080000
18		7		1.080000
18		8		0.900000
18		9		0.780000
18		10		0.360000
18		11		0.140000
18		12		0.420000
18		13		0.000000
18		14		0.040000
18		15		0.000000
18		16		0.120000
18		17		0.000000
18		18		0.020000
18		19		0.000000
18		20		0.000000
18		21		0.000000
18		22		0.020000
18		23		0.000000
18		24		0.000000
18		25		0.000000
18		26		0.000000
18		27		0.000000
18		28		0.000000
18		29		0.000000
18		30		0.000000
18		31		0.000000
18		32		0.000000
18		33		0.000000
18		34		0.000000
18		35		0.000000
18		36		0.000000
18		37		0.000000
18		38		0.000000
18		39		0.000000
18		40		0.000000
18		41		0.000000
18		42		0.000000
18		43		0.000000
18		44		0.000000
18		45		0.000000
18		46		0.000000
18		47		0.000000
18		48		0.000000
18		49		0.000000
18		50		0.000000
20		1		1.360000
20		2		1.420000
20		3		1.160000
20		4		1.340000
20		5		1.020000
20		6		0.860000
20		7		0.480000
20		8		0.540000
20		9		0.560000
20		10		0.160000
20		11		0.100000
20		12		0.180000
20		13		0.000000
20		14		0.100000
20		15		0.020000
20		16		0.060000
20		17		0.000000
20		18		0.020000
20		19		0.020000
20		20		0.000000
20		21		0.000000
20		22		0.000000
20		23		0.000000
20		24		0.000000
20		25		0.000000
20		26		0.000000
20		27		0.000000
20		28		0.000000
20		29		0.000000
20		30		0.000000
20		31		0.000000
20		32		0.000000
20		33		0.000000
20		34		0.000000
20		35		0.000000
20		36		0.000000
20		37		0.000000
20		38		0.000000
20		39		0.000000
20		40		0.000000
20		41		0.000000
20		42		0.000000
20		43		0.000000
20		44		0.000000
20		45		0.000000
20		46		0.000000
20		47		0.000000
20		48		0.000000
20		49		0.000000
20		50		0.000000
22		1		0.920000
22		2		0.680000
22		3		0.880000
22		4		0.700000
22		5		0.380000
22		6		0.560000
22		7		0.160000
22		8		0.160000
22		9		0.120000
22		10		0.100000
22		11		0.040000
22		12		0.020000
22		13		0.020000
22		14		0.000000
22		15		0.000000
22		16		0.000000
22		17		0.000000
22		18		0.000000
22		19		0.000000
22		20		0.000000
22		21		0.000000
22		22		0.000000
22		23		0.000000
22		24		0.000000
22		25		0.000000
22		26		0.000000
22		27		0.000000
22		28		0.000000
22		29		0.000000
22		30		0.000000
22		31		0.000000
22		32		0.000000
22		33		0.000000
22		34		0.000000
22		35		0.000000
22		36		0.000000
22		37		0.000000
22		38		0.000000
22		39		0.000000
22		40		0.000000
22		41		0.000000
22		42		0.000000
22		43		0.000000
22		44		0.000000
22		45		0.000000
22		46		0.000000
22		47		0.000000
22		48		0.000000
22		49		0.000000
22		50		0.000000
24		1		0.560000
24		2		0.780000
24		3		0.380000
24		4		0.620000
24		5		0.220000
24		6		0.360000
24		7		0.080000
24		8		0.080000
24		9		0.120000
24		10		0.020000
24		11		0.020000
24		12		0.020000
24		13		0.000000
24		14		0.000000
24		15		0.000000
24		16		0.000000
24		17		0.000000
24		18		0.000000
24		19		0.000000
24		20		0.000000
24		21		0.000000
24		22		0.000000
24		23		0.000000
24		24		0.000000
24		25		0.000000
24		26		0.000000
24		27		0.000000
24		28		0.000000
24		29		0.000000
24		30		0.000000
24		31		0.000000
24		32		0.000000
24		33		0.000000
24		34		0.000000
24		35		0.000000
24		36		0.000000
24		37		0.000000
24		38		0.000000
24		39		0.000000
24		40		0.000000
24		41		0.000000
24		42		0.000000
24		43		0.000000
24		44		0.000000
24		45		0.000000
24		46		0.000000
24		47		0.000000
24		48		0.000000
24		49		0.000000
24		50		0.000000
26		1		2.200000
26		2		1.320000
26		3		0.640000
26		4		0.180000
26		5		0.060000
26		6		0.060000
26		7		0.060000
26		8		0.000000
26		9		0.000000
26		10		0.000000
26		11		0.000000
26		12		0.000000
26		13		0.000000
26		14		0.000000
26		15		0.000000
26		16		0.000000
26		17		0.000000
26		18		0.000000
26		19		0.000000
26		20		0.000000
26		21		0.000000
26		22		0.000000
26		23		0.000000
26		24		0.000000
26		25		0.000000
26		26		0.000000
26		27		0.000000
26		28		0.000000
26		29		0.000000
26		30		0.000000
26		31		0.000000
26		32		0.000000
26		33		0.000000
26		34		0.000000
26		35		0.000000
26		36		0.000000
26		37		0.000000
26		38		0.000000
26		39		0.000000
26		40		0.000000
26		41		0.000000
26		42		0.000000
26		43		0.000000
26		44		0.000000
26		45		0.000000
26		46		0.000000
26		47		0.000000
26		48		0.000000
26		49		0.000000
26		50		0.000000
28		1		0.500000
28		2		0.280000
28		3		0.160000
28		4		0.040000
28		5		0.000000
28		6		0.000000
28		7		0.020000
28		8		0.000000
28		9		0.000000
28		10		0.000000
28		11		0.000000
28		12		0.000000
28		13		0.000000
28		14		0.000000
28		15		0.000000
28		16		0.000000
28		17		0.000000
28		18		0.000000
28		19		0.000000
28		20		0.000000
28		21		0.000000
28		22		0.000000
28		23		0.000000
28		24		0.000000
28		25		0.000000
28		26		0.000000
28		27		0.000000
28		28		0.000000
28		29		0.000000
28		30		0.000000
28		31		0.000000
28		32		0.000000
28		33		0.000000
28		34		0.000000
28		35		0.000000
28		36		0.000000
28		37		0.000000
28		38		0.000000
28		39		0.000000
28		40		0.000000
28		41		0.000000
28		42		0.000000
28		43		0.000000
28		44		0.000000
28		45		0.000000
28		46		0.000000
28		47		0.000000
28		48		0.000000
28		49		0.000000
28		50		0.000000
30		1		1.100000
30		2		0.360000
30		3		0.100000
30		4		0.000000
30		5		0.020000
30		6		0.020000
30		7		0.000000
30		8		0.000000
30		9		0.000000
30		10		0.000000
30		11		0.000000
30		12		0.000000
30		13		0.000000
30		14		0.000000
30		15		0.000000
30		16		0.000000
30		17		0.000000
30		18		0.000000
30		19		0.000000
30		20		0.000000
30		21		0.000000
30		22		0.000000
30		23		0.000000
30		24		0.000000
30		25		0.000000
30		26		0.000000
30		27		0.000000
30		28		0.000000
30		29		0.000000
30		30		0.000000
30		31		0.000000
30		32		0.000000
30		33		0.000000
30		34		0.000000
30		35		0.000000
30		36		0.000000
30		37		0.000000
30		38		0.000000
30		39		0.000000
30		40		0.000000
30		41		0.000000
30		42		0.000000
30		43		0.000000
30		44		0.000000
30		45		0.000000
30		46		0.000000
30		47		0.000000
30		48		0.000000
30		49		0.000000
30		50		0.000000
32		1		0.000000
32		2		0.000000
32		3		0.000000
32		4		0.000000
32		5		0.000000
32		6		0.000000
32		7		0.000000
32		8		0.000000
32		9		0.000000
32		10		0.000000
32		11		0.000000
32		12		0.000000
32		13		0.000000
32		14		0.000000
32		15		0.000000
32		16		0.000000
32		17		0.000000
32		18		0.000000
32		19		0.000000
32		20		0.000000
32		21		0.000000
32		22		0.000000
32		23		0.000000
32		24		0.000000
32		25		0.000000
32		26		0.000000
32		27		0.000000
32		28		0.000000
32		29		0.000000
32		30		0.000000
32		31		0.000000
32		32		0.000000
32		33		0.000000
32		34		0.000000
32		35		0.000000
32		36		0.000000
32		37		0.000000
32		38		0.000000
32		39		0.000000
32		40		0.000000
32		41		0.000000
32		42		0.000000
32		43		0.000000
32		44		0.000000
32		45		0.000000
32		46		0.000000
32		47		0.000000
32		48		0.000000
32		49		0.000000
32		50		0.000000
34		1		0.720000
34		2		0.160000
34		3		0.000000
34		4		0.000000
34		5		0.000000
34		6		0.000000
34		7		0.000000
34		8		0.000000
34		9		0.000000
34		10		0.000000
34		11		0.000000
34		12		0.000000
34		13		0.000000
34		14		0.000000
34		15		0.000000
34		16		0.000000
34		17		0.000000
34		18		0.000000
34		19		0.000000
34		20		0.000000
34		21		0.000000
34		22		0.000000
34		23		0.000000
34		24		0.000000
34		25		0.000000
34		26		0.000000
34		27		0.000000
34		28		0.000000
34		29		0.000000
34		30		0.000000
34		31		0.000000
34		32		0.000000
34		33		0.000000
34		34		0.000000
34		35		0.000000
34		36		0.000000
34		37		0.000000
34		38		0.000000
34		39		0.000000
34		40		0.000000
34		41		0.000000
34		42		0.000000
34		43		0.000000
34		44		0.000000
34		45		0.000000
34		46		0.000000
34		47		0.000000
34		48		0.000000
34		49		0.000000
34		50		0.000000
36		1		0.000000
36		2		0.000000
36		3		0.000000
36		4		0.000000
36		5		0.000000
36		6		0.000000
36		7		0.000000
36		8		0.000000
36		9		0.000000
36		10		0.000000
36		11		0.000000
36		12		0.000000
36		13		0.000000
36		14		0.000000
36		15		0.000000
36		16		0.000000
36		17		0.000000
36		18		0.000000
36		19		0.000000
36		20		0.000000
36		21		0.000000
36		22		0.000000
36		23		0.000000
36		24		0.000000
36		25		0.000000
36		26		0.000000
36		27		0.000000
36		28		0.000000
36		29		0.000000
36		30		0.000000
36		31		0.000000
36		32		0.000000
36		33		0.000000
36		34		0.000000
36		35		0.000000
36		36		0.000000
36		37		0.000000
36		38		0.000000
36		39		0.000000
36		40		0.000000
36		41		0.000000
36		42		0.000000
36		43		0.000000
36		44		0.000000
36		45		0.000000
36		46		0.000000
36		47		0.000000
36		48		0.000000
36		49		0.000000
36		50		0.000000
38		1		0.000000
38		2		0.000000
38		3		0.000000
38		4		0.000000
38		5		0.000000
38		6		0.000000
38		7		0.000000
38		8		0.000000
38		9		0.000000
38		10		0.000000
38		11		0.000000
38		12		0.000000
38		13		0.000000
38		14		0.000000
38		15		0.000000
38		16		0.000000
38		17		0.000000
38		18		0.000000
38		19		0.000000
38		20		0.000000
38		21		0.000000
38		22		0.000000
38		23		0.000000
38		24		0.000000
38		25		0.000000
38		26		0.000000
38		27		0.000000
38		28		0.000000
38		29		0.000000
38		30		0.000000
38		31		0.000000
38		32		0.000000
38		33		0.000000
38		34		0.000000
38		35		0.000000
38		36		0.000000
38		37		0.000000
38		38		0.000000
38		39		0.000000
38		40		0.000000
38		41		0.000000
38		42		0.000000
38		43		0.000000
38		44		0.000000
38		45		0.000000
38		46		0.000000
38		47		0.000000
38		48		0.000000
38		49		0.000000
38		50		0.000000
40		1		0.000000
40		2		0.000000
40		3		0.000000
40		4		0.000000
40		5		0.000000
40		6		0.000000
40		7		0.000000
40		8		0.000000
40		9		0.000000
40		10		0.000000
40		11		0.000000
40		12		0.000000
40		13		0.000000
40		14		0.000000
40		15		0.000000
40		16		0.000000
40		17		0.000000
40		18		0.000000
40		19		0.000000
40		20		0.000000
40		21		0.000000
40		22		0.000000
40		23		0.000000
40		24		0.000000
40		25		0.000000
40		26		0.000000
40		27		0.000000
40		28		0.000000
40		29		0.000000
40		30		0.000000
40		31		0.000000
40		32		0.000000
40		33		0.000000
40		34		0.000000
40		35		0.000000
40		36		0.000000
40		37		0.000000
40		38		0.000000
40		39		0.000000
40		40		0.000000
40		41		0.000000
40		42		0.000000
40		43		0.000000
40		44		0.000000
40		45		0.000000
40		46		0.000000
40		47		0.000000
40		48		0.000000
40		49		0.000000
40		50		0.000000
42		1		0.000000
42		2		0.000000
42		3		0.000000
42		4		0.000000
42		5		0.000000
42		6		0.000000
42		7		0.000000
42		8		0.000000
42		9		0.000000
42		10		0.000000
42		11		0.000000
42		12		0.000000
42		13		0.000000
42		14		0.000000
42		15		0.000000
42		16		0.000000
42		17		0.000000
42		18		0.000000
42		19		0.000000
42		20		0.000000
42		21		0.000000
42		22		0.000000
42		23		0.000000
42		24		0.000000
42		25		0.000000
42		26		0.000000
42		27		0.000000
42		28		0.000000
42		29		0.000000
42		30		0.000000
42		31		0.000000
42		32		0.000000
42		33		0.000000
42		34		0.000000
42		35		0.000000
42		36		0.000000
42		37		0.000000
42		38		0.000000
42		39		0.000000
42		40		0.000000
42		41		0.000000
42		42		0.000000
42		43		0.000000
42		44		0.000000
42		45		0.000000
42		46		0.000000
42		47		0.000000
42		48		0.000000
42		49		0.000000
42		50		0.000000
44		1		0.000000
44		2		0.000000
44		3		0.000000
44		4		0.000000
44		5		0.000000
44		6		0.000000
44		7		0.000000
44		8		0.000000
44		9		0.000000
44		10		0.000000
44		11		0.000000
44		12		0.000000
44		13		0.000000
44		14		0.000000
44		15		0.000000
44		16		0.000000
44		17		0.000000
44		18		0.000000
44		19		0.000000
44		20		0.000000
44		21		0.000000
44		22		0.000000
44		23		0.000000
44		24		0.000000
44		25		0.000000
44		26		0.000000
44		27		0.000000
44		28		0.000000
44		29		0.000000
44		30		0.000000
44		31		0.000000
44		32		0.000000
44		33		0.000000
44		34		0.000000
44		35		0.000000
44		36		0.000000
44		37		0.000000
44		38		0.000000
44		39		0.000000
44		40		0.000000
44		41		0.000000
44		42		0.000000
44		43		0.000000
44		44		0.000000
44		45		0.000000
44		46		0.000000
44		47		0.000000
44		48		0.000000
44		49		0.000000
44		50		0.000000
46		1		0.000000
46		2		0.000000
46		3		0.000000
46		4		0.000000
46		5		0.000000
46		6		0.000000
46		7		0.000000
46		8		0.000000
46		9		0.000000
46		10		0.000000
46		11		0.000000
46		12		0.000000
46		13		0.000000
46		14		0.000000
46		15		0.000000
46		16		0.000000
46		17		0.000000
46		18		0.000000
46		19		0.000000
46		20		0.000000
46		21		0.000000
46		22		0.000000
46		23		0.000000
46		24		0.000000
46		25		0.000000
46		26		0.000000
46		27		0.000000
46		28		0.000000
46		29		0.000000
46		30		0.000000
46		31		0.000000
46		32		0.000000
46		33		0.000000
46		34		0.000000
46		35		0.000000
46		36		0.000000
46		37		0.000000
46		38		0.000000
46		39		0.000000
46		40		0.000000
46		41		0.000000
46		42		0.000000
46		43		0.000000
46		44		0.000000
46		45		0.000000
46		46		0.000000
46		47		0.000000
46		48		0.000000
46		49		0.000000
46		50		0.000000
48		1		0.000000
48		2		0.000000
48		3		0.000000
48		4		0.000000
48		5		0.000000
48		6		0.000000
48		7		0.000000
48		8		0.000000
48		9		0.000000
48		10		0.000000
48		11		0.000000
48		12		0.000000
48		13		0.000000
48		14		0.000000
48		15		0.000000
48		16		0.000000
48		17		0.000000
48		18		0.000000
48		19		0.000000
48		20		0.000000
48		21		0.000000
48		22		0.000000
48		23		0.000000
48		24		0.000000
48		25		0.000000
48		26		0.000000
48		27		0.000000
48		28		0.000000
48		29		0.000000
48		30		0.000000
48		31		0.000000
48		32		0.000000
48		33		0.000000
48		34		0.000000
48		35		0.000000
48		36		0.000000
48		37		0.000000
48		38		0.000000
48		39		0.000000
48		40		0.000000
48		41		0.000000
48		42		0.000000
48		43		0.000000
48		44		0.000000
48		45		0.000000
48		46		0.000000
48		47		0.000000
48		48		0.000000
48		49		0.000000
48		50		0.000000
50		1		0.000000
50		2		0.000000
50		3		0.000000
50		4		0.000000
50		5		0.000000
50		6		0.000000
50		7		0.000000
50		8		0.000000
50		9		0.000000
50		10		0.000000
50		11		0.000000
50		12		0.000000
50		13		0.000000
50		14		0.000000
50		15		0.000000
50		16		0.000000
50		17		0.000000
50		18		0.000000
50		19		0.000000
50		20		0.000000
50		21		0.000000
50		22		0.000000
50		23		0.000000
50		24		0.000000
50		25		0.000000
50		26		0.000000
50		27		0.000000
50		28		0.000000
50		29		0.000000
50		30		0.000000
50		31		0.000000
50		32		0.000000
50		33		0.000000
50		34		0.000000
50		35		0.000000
50		36		0.000000
50		37		0.000000
50		38		0.000000
50		39		0.000000
50		40		0.000000
50		41		0.000000
50		42		0.000000
50		43		0.000000
50		44		0.000000
50		45		0.000000
50		46		0.000000
50		47		0.000000
50		48		0.000000
50		49		0.000000
50		50		0.000000
